Time, Voltage, c1c, c0c, c1a, c2a
490440, 0.817004, 746.39197, 679.64856, 386.4959, 679.64856
490560, 0.8157212, 754.68036, 671.36017, 394.7843, 671.36017
490680, 0.8144543, 762.96875, 663.0718, 403.07272, 663.0718
490800, 0.8131976, 771.2574, 654.78314, 411.3614, 654.78314
490920, 0.81194997, 779.5466, 646.49396, 419.65054, 646.49396
491040, 0.81072164, 787.8341, 638.2064, 427.93808, 638.2064
491160, 0.8094918, 796.12244, 629.9181, 436.22638, 629.9181
491280, 0.8082739, 804.41077, 621.62976, 444.51468, 621.62976
491400, 0.8070668, 812.6984, 613.3421, 452.80234, 613.3421
491520, 0.8058607, 820.9869, 605.05365, 461.0908, 605.05365
491640, 0.80466264, 829.2758, 596.7647, 469.3797, 596.7647
491760, 0.803477, 837.56384, 588.4767, 477.66776, 588.4767
491880, 0.8022855, 845.8536, 580.18695, 485.95752, 580.18695
492000, 0.8011054, 854.1436, 571.8969, 494.24756, 571.8969
492120, 0.7999333, 862.4332, 563.6073, 502.53717, 563.6073
492240, 0.7987667, 870.72217, 555.31836, 510.8261, 555.31836
492360, 0.7975957, 879.0122, 547.0283, 519.11615, 547.0283
492480, 0.7964362, 887.3016, 538.73895, 527.4055, 538.73895
492600, 0.7952808, 895.58997, 530.45056, 535.6939, 530.45056
492720, 0.79412067, 903.87897, 522.16156, 543.9829, 522.16156
492840, 0.7929689, 912.1671, 513.8734, 552.27106, 513.8734
492960, 0.7918165, 920.4549, 505.58566, 560.55884, 505.58566
493080, 0.7906574, 928.74396, 497.29663, 568.8479, 497.29663
493200, 0.78950715, 937.0324, 489.00818, 577.13635, 489.00818
493320, 0.7883517, 945.3214, 480.71918, 585.42535, 480.71918
493440, 0.7872007, 953.6098, 472.43076, 593.71375, 472.43076
493560, 0.786037, 961.9002, 464.14035, 602.00415, 464.14035
493680, 0.7848872, 970.18915, 455.85138, 610.2931, 455.85138
493800, 0.7837323, 978.47736, 447.56317, 618.5813, 447.56317
493920, 0.782573, 986.7652, 439.27533, 626.86914, 439.27533
494040, 0.78140616, 995.05365, 430.98688, 635.1576, 430.98688
494160, 0.78024065, 1003.3416, 422.69894, 643.44556, 422.69894
494280, 0.7790645, 1011.63043, 414.4101, 651.7344, 414.4101
494400, 0.7778912, 1019.9184, 406.1221, 660.02234, 406.1221
494520, 0.7767043, 1028.2074, 397.83316, 668.3113, 397.83316
494640, 0.77551776, 1036.4958, 389.5447, 676.59973, 389.5447
494760, 0.7743236, 1044.7839, 381.2566, 684.8879, 381.2566
494880, 0.7731182, 1053.0725, 372.968, 693.17645, 372.968
495000, 0.77190727, 1061.361, 364.6795, 701.4649, 364.6795
495120, 0.77068484, 1069.6499, 356.39063, 709.7538, 356.39063
495240, 0.7694514, 1077.9395, 348.1011, 718.04333, 348.1011
495360, 0.7682116, 1086.2286, 339.81195, 726.3325, 339.81195
495480, 0.8392951, 1077.9393, 348.10126, 718.0432, 348.10126
495600, 0.8405256, 1069.65, 356.39053, 709.7539, 356.39053
495720, 0.8417479, 1061.3604, 364.68015, 701.4643, 364.68015
495840, 0.84295964, 1053.0707, 372.9698, 693.1747, 372.9698
495960, 0.8441591, 1044.7819, 381.25858, 684.8859, 381.25858
496080, 0.8453517, 1036.4938, 389.54666, 676.59784, 389.54666
496200, 0.8465365, 1028.2065, 397.8339, 668.3106, 397.8339
496320, 0.84772396, 1019.9182, 406.12222, 660.0223, 406.12222
496440, 0.848905, 1011.629, 414.41144, 651.7331, 414.41144
496560, 0.85007423, 1003.3405, 422.69998, 643.4446, 422.69998
496680, 0.8512447, 995.0514, 430.9891, 635.15546, 430.9891
496800, 0.85240936, 986.7622, 439.27832, 626.8663, 439.27832
496920, 0.853566, 978.47394, 447.56656, 618.578, 447.56656
497040, 0.8547305, 970.1843, 455.85617, 610.2884, 455.85617
497160, 0.85588, 961.8962, 464.1443, 602.00024, 464.1443
497280, 0.8570394, 953.607, 472.43347, 593.71106, 472.43347
497400, 0.8581905, 945.31836, 480.7221, 585.4224, 480.7221
497520, 0.8593418, 937.0301, 489.01035, 577.13416, 489.01035
497640, 0.8605029, 928.74005, 497.3004, 568.8441, 497.3004
497760, 0.8616515, 920.45105, 505.5894, 560.5551, 505.5894
497880, 0.8628021, 912.16284, 513.87756, 552.26697, 513.87756
498000, 0.8639556, 903.8751, 522.1653, 543.97925, 522.1653
498120, 0.86511743, 895.58636, 530.45404, 535.6905, 530.45404
498240, 0.86627376, 887.2984, 538.742, 527.4025, 538.742
498360, 0.8674401, 879.0096, 547.0308, 519.1137, 547.0308
498480, 0.8686017, 870.7217, 555.3187, 510.8258, 555.3187
498600, 0.8697728, 862.4334, 563.607, 502.53754, 563.607
498720, 0.8709465, 854.14514, 571.89526, 494.2493, 571.89526
498840, 0.8721293, 845.85596, 580.18445, 485.9601, 580.18445
498960, 0.8733049, 837.5686, 588.4718, 477.67276, 588.4718
499080, 0.87450236, 829.2795, 596.7609, 469.38364, 596.7609
499200, 0.8756937, 820.9914, 605.049, 461.09552, 605.049
499320, 0.8769003, 812.7024, 613.338, 452.80652, 613.338
499440, 0.8781057, 804.4144, 621.626, 444.51855, 621.626
499560, 0.87932223, 796.1268, 629.91364, 436.2309, 629.91364
499680, 0.88054454, 787.84, 638.2004, 427.94412, 638.2004
499800, 0.88179046, 779.5509, 646.4895, 419.65503, 646.4895
499920, 0.88303757, 771.2614, 654.779, 411.36554, 654.779
500040, 0.8842927, 762.9721, 663.0683, 403.0762, 663.0683
500160, 0.8855515, 754.6846, 671.35583, 394.78864, 671.35583
500280, 0.8868345, 746.396, 679.6444, 386.50006, 679.6444
500400, 0.88812524, 738.1075, 687.9329, 378.21152, 687.9329
500520, 0.8894299, 729.81885, 696.22156, 369.92288, 696.22156
500640, 0.89074224, 721.5315, 704.5089, 361.63553, 704.5089
500760, 0.8920814, 713.2428, 712.7976, 353.34683, 712.7976
500880, 0.89342684, 704.9549, 721.0855, 345.0589, 721.0855
501000, 0.8947941, 696.66656, 729.37384, 336.7706, 729.37384
501120, 0.8961755, 688.3787, 737.6617, 328.48273, 737.6617
501240, 0.8975812, 680.0901, 745.9503, 320.1941, 745.9503
501360, 0.8989987, 671.8025, 754.2379, 311.9065, 754.2379
501480, 0.9004395, 663.5154, 762.525, 303.61942, 762.525
501600, 0.90191025, 655.2272, 770.81323, 295.3312, 770.81323
501720, 0.90339464, 646.9401, 779.1003, 287.0442, 779.1003
501840, 0.9049156, 638.6518, 787.3886, 278.75586, 787.3886
501960, 0.90646046, 630.36285, 795.67755, 270.46692, 795.67755
502080, 0.90802455, 622.07544, 803.96497, 262.1795, 803.96497
502200, 0.836626, 630.3632, 795.6772, 270.46732, 795.6772
502320, 0.83507276, 638.65344, 787.38696, 278.75754, 787.38696
502440, 0.8335683, 646.9413, 779.0991, 287.04535, 779.0991
502560, 0.8320726, 655.2304, 770.81, 295.33447, 770.81
502680, 0.8306114, 663.5185, 762.5219, 303.6226, 762.5219
502800, 0.82916623, 671.807, 754.2334, 311.9111, 754.2334
502920, 0.8277469, 680.09485, 745.94556, 320.19897, 745.94556
503040, 0.8263363, 688.3846, 737.6558, 328.4887, 737.6558
503160, 0.8249588, 696.673, 729.36743, 336.7771, 729.36743
503280, 0.8235876, 704.9626, 721.0778, 345.0667, 721.0778
503400, 0.8222481, 713.2501, 712.7903, 353.35422, 712.7903
503520, 0.82091004, 721.53876, 704.50165, 361.64282, 704.50165
503640, 0.81959456, 729.8268, 696.2136, 369.93085, 696.2136
503760, 0.8182866, 738.11566, 687.92474, 378.2197, 687.92474
503880, 0.81699705, 746.40424, 679.63617, 386.50824, 679.63617
504000, 0.81571305, 754.69403, 671.3464, 394.798, 671.3464
504120, 0.8144541, 762.98206, 663.05835, 403.08603, 663.05835
504240, 0.813196, 771.2706, 654.7698, 411.3746, 654.7698
504360, 0.8119544, 779.55835, 646.48206, 419.66235, 646.48206
504480, 0.81071377, 787.8472, 638.1932, 427.95123, 638.1932
504600, 0.8094895, 796.1356, 629.9048, 436.23962, 629.9048
504720, 0.80827284, 804.4237, 621.6167, 444.52774, 621.6167
504840, 0.80706096, 812.7122, 613.3282, 452.81628, 613.3282
504960, 0.80585456, 821.0016, 605.0388, 461.10562, 605.0388
505080, 0.8046624, 829.2901, 596.7503, 469.39413, 596.7503
505200, 0.8034737, 837.5784, 588.462, 477.68243, 588.462
505320, 0.8022922, 845.8662, 580.1742, 485.97025, 580.1742
505440, 0.80110204, 854.1566, 571.8838, 494.26062, 571.8838
505560, 0.79993016, 862.44653, 563.5939, 502.55054, 563.5939
505680, 0.79876363, 870.7357, 555.3047, 510.83972, 555.3047
505800, 0.7975952, 879.02545, 547.01495, 519.12946, 547.01495
505920, 0.79643154, 887.3154, 538.725, 527.41943, 538.725
506040, 0.7952751, 895.6046, 530.4358, 535.7086, 530.4358
506160, 0.794118, 903.89374, 522.14667, 543.99774, 522.14667
506280, 0.7929642, 912.18243, 513.858, 552.28644, 513.858
506400, 0.791806, 920.47205, 505.5684, 560.57605, 505.5684
506520, 0.79065186, 928.7618, 497.27866, 568.8658, 497.27866
506640, 0.78950274, 937.05066, 488.98978, 577.15466, 488.98978
506760, 0.78835225, 945.339, 480.70148, 585.443, 480.70148
506880, 0.7871944, 953.62823, 472.4122, 593.73224, 472.4122
507000, 0.7860418, 961.91705, 464.1234, 602.02106, 464.1234
507120, 0.7848809, 970.2069, 455.8336, 610.3109, 455.8336
507240, 0.7837251, 978.49615, 447.54434, 618.60016, 447.54434
507360, 0.7825663, 986.7849, 439.2556, 626.8889, 439.2556
507480, 0.7813977, 995.07465, 430.9659, 635.17865, 430.9659
507600, 0.78023565, 1003.36304, 422.67752, 643.46704, 422.67752
507720, 0.7790595, 1011.6523, 414.38828, 651.7563, 414.38828
507840, 0.7778833, 1019.94135, 406.09924, 660.04535, 406.09924
507960, 0.77669704, 1028.2312, 397.80942, 668.3352, 397.80942
508080, 0.77550983, 1036.5206, 389.52, 676.62463, 389.52
508200, 0.7743097, 1044.811, 381.2296, 684.91504, 381.2296
508320, 0.7731055, 1053.1016, 372.9391, 693.20557, 372.9391
508440, 0.7719047, 1061.3896, 364.65097, 701.49365, 364.65097
508560, 0.7706797, 1069.6787, 356.3619, 709.7827, 356.3619
508680, 0.769451, 1077.9674, 348.07327, 718.07135, 348.07327
508800, 0.7682081, 1086.2565, 339.78427, 726.36035, 339.78427
508920, 0.8392825, 1077.969, 348.07172, 718.07294, 348.07172
509040, 0.8405111, 1069.6819, 356.35876, 709.7859, 356.35876
509160, 0.84173566, 1061.3939, 364.64673, 701.4979, 364.64673
509280, 0.8429468, 1053.1061, 372.93463, 693.21, 372.93463
509400, 0.8441516, 1044.8179, 381.22287, 684.92175, 381.22287
509520, 0.8453459, 1036.5299, 389.51083, 676.6338, 389.51083
509640, 0.8465429, 1028.2401, 397.8006, 668.34406, 397.8006
509760, 0.8477219, 1019.9512, 406.0895, 660.0551, 406.0895
509880, 0.84890175, 1011.6617, 414.37903, 651.7656, 414.37903
510000, 0.85006547, 1003.3741, 422.66666, 643.478, 422.66666
510120, 0.85124314, 995.0843, 430.95645, 635.18823, 430.95645
510240, 0.8523984, 986.79645, 439.24426, 626.9004, 439.24426
510360, 0.85356605, 978.50714, 447.53357, 618.6111, 447.53357
510480, 0.8547168, 970.21954, 455.8212, 610.3235, 455.8212
510600, 0.85587823, 961.9307, 464.11002, 602.03467, 464.11002
510720, 0.85703, 953.6426, 472.39816, 593.7465, 472.39816
510840, 0.8581846, 945.3542, 480.68655, 585.4581, 480.68655
510960, 0.8593385, 937.06555, 488.97516, 577.1695, 488.97516
511080, 0.8604959, 928.77594, 497.26477, 568.8799, 497.26477
511200, 0.8616442, 920.4875, 505.55325, 560.59143, 505.55325
511320, 0.86279917, 912.19885, 513.8419, 552.3028, 513.8419
511440, 0.8639498, 903.9113, 522.12946, 544.01526, 522.12946
511560, 0.8651172, 895.6215, 530.41925, 535.72546, 530.41925
511680, 0.8662702, 887.33325, 538.7075, 527.4372, 538.7075
511800, 0.8674413, 879.0431, 546.9977, 519.14703, 546.9977
511920, 0.86859703, 870.7552, 555.2856, 510.85913, 555.2856
512040, 0.86977303, 862.4658, 563.57495, 502.56976, 563.57495
512160, 0.8709421, 854.17755, 571.8632, 494.28146, 571.8632
512280, 0.87212026, 845.88934, 580.1514, 485.99326, 580.1514
512400, 0.873302, 837.60156, 588.4392, 477.7055, 588.4392
512520, 0.87449914, 829.31213, 596.72864, 469.41605, 596.72864
512640, 0.87569404, 821.02295, 605.0178, 461.12683, 605.0178
512760, 0.8768991, 812.7332, 613.30756, 452.8371, 613.30756
512880, 0.87810373, 804.4447, 621.59607, 444.54858, 621.59607
513000, 0.8793248, 796.1555, 629.88525, 436.2594, 629.88525
513120, 0.8805543, 787.86566, 638.1751, 427.96954, 638.1751
513240, 0.8817908, 779.5756, 646.46515, 419.67953, 646.46515
513360, 0.88303065, 771.28687, 654.7539, 411.39078, 654.7539
513480, 0.8842853, 762.99835, 663.0424, 403.10223, 663.0424
513600, 0.8855523, 754.7098, 671.331, 394.81363, 671.331
513720, 0.88683426, 746.4204, 679.62036, 386.52426, 679.62036
513840, 0.88812625, 738.1308, 687.91, 378.23468, 687.91
513960, 0.88943064, 729.8412, 696.1996, 369.94507, 696.1996
514080, 0.89074814, 721.55176, 704.489, 361.65567, 704.489
514200, 0.89208275, 713.262, 712.77875, 353.36597, 712.77875
514320, 0.8934244, 704.97394, 721.06683, 345.07788, 721.06683
514440, 0.8947934, 696.6851, 729.35565, 336.78906, 729.35565
514560, 0.89617825, 688.396, 737.6448, 328.4999, 737.6448
514680, 0.8975819, 680.10657, 745.9342, 320.21048, 745.9342
514800, 0.8990088, 671.8161, 754.2247, 311.92004, 754.2247
514920, 0.90044194, 663.52795, 762.5128, 303.63193, 762.5128
515040, 0.90191525, 655.23816, 770.8026, 295.34216, 770.8026
515160, 0.90340376, 646.9487, 779.09204, 287.0527, 779.09204
515280, 0.9049216, 638.65875, 787.382, 278.7627, 787.382
515400, 0.9064604, 630.36957, 795.6712, 270.47348, 795.6712
515520, 0.9080337, 622.0799, 803.9609, 262.1838, 803.9609
515640, 0.8366232, 630.36816, 795.6726, 270.47205, 795.6726
515760, 0.83508587, 638.65533, 787.38544, 278.75922, 787.38544
515880, 0.8335712, 646.94244, 779.0983, 287.04633, 779.0983
516000, 0.8320761, 655.2308, 770.81, 295.33466, 770.81
516120, 0.83061033, 663.5191, 762.52167, 303.623, 762.52167
516240, 0.829172, 671.80634, 754.23444, 311.91022, 754.23444
516360, 0.8277429, 680.0951, 745.9457, 320.199, 745.9457
516480, 0.8263432, 688.3833, 737.6575, 328.4872, 737.6575
516600, 0.8249575, 696.67206, 729.3687, 336.77594, 729.3687
516720, 0.8235898, 704.96124, 721.0795, 345.0651, 721.0795
516840, 0.8222443, 713.24963, 712.79114, 353.3535, 712.79114
516960, 0.82091784, 721.53656, 704.5042, 361.6404, 704.5042
517080, 0.81959355, 729.8249, 696.2159, 369.92874, 696.2159
517200, 0.81829274, 738.1125, 687.9283, 378.21634, 687.9283
517320, 0.8169942, 746.4018, 679.639, 386.5056, 679.639
517440, 0.81572264, 754.6895, 671.35126, 394.79337, 671.35126
517560, 0.8144558, 762.9773, 663.0635, 403.08118, 663.0635
517680, 0.81319934, 771.26526, 654.7755, 411.36917, 654.7755
517800, 0.8119513, 779.5539, 646.4869, 419.65778, 646.4869
517920, 0.81071854, 787.84186, 638.1989, 427.94577, 638.1989
518040, 0.80948836, 796.1307, 629.9101, 436.2346, 629.9101
518160, 0.80827236, 804.41907, 621.6217, 444.52295, 621.6217
518280, 0.80705434, 812.7092, 613.33154, 452.81308, 613.33154
518400, 0.805864, 820.9966, 605.0442, 461.10046, 605.0442
518520, 0.8046606, 829.28564, 596.7551, 469.38953, 596.7551
518640, 0.80347073, 837.57477, 588.466, 477.67865, 588.466
518760, 0.802287, 845.86383, 580.17694, 485.96774, 580.17694
518880, 0.8011129, 854.1519, 571.88885, 494.25583, 571.88885
519000, 0.79992735, 862.44257, 563.5982, 502.5465, 563.5982
519120, 0.7987692, 870.73065, 555.3101, 510.83463, 555.3101
519240, 0.7975999, 879.01953, 547.02124, 519.1235, 547.02124
519360, 0.79643905, 887.30804, 538.7327, 527.412, 538.7327
519480, 0.7952735, 895.59784, 530.44293, 535.7018, 530.44293
519600, 0.7941208, 903.88654, 522.15424, 543.9905, 522.15424
519720, 0.79296106, 912.17615, 513.8646, 552.2801, 513.8646
519840, 0.7918115, 920.4647, 505.57605, 560.56866, 505.57605
519960, 0.790656, 928.7538, 497.287, 568.8577, 497.287
520080, 0.78950435, 937.04254, 488.99823, 577.1465, 488.99823
520200, 0.7883439, 945.33295, 480.70782, 585.4369, 480.70782
520320, 0.7871994, 953.62134, 472.41946, 593.7253, 472.41946
520440, 0.78604287, 961.9101, 464.13068, 602.01404, 464.13068
520560, 0.78488654, 970.1989, 455.8419, 610.30286, 455.8419
520680, 0.78372467, 978.48846, 447.5523, 618.5924, 447.5523
520800, 0.78256464, 986.77783, 439.26297, 626.8818, 439.26297
520920, 0.7814003, 995.0672, 430.9736, 635.17114, 430.9736
521040, 0.7802324, 1003.35657, 422.68427, 643.4605, 422.68427
521160, 0.7790588, 1011.6462, 414.39465, 651.7501, 414.39465
521280, 0.7778846, 1019.9351, 406.10568, 660.03906, 406.10568
521400, 0.77670074, 1028.2244, 397.81647, 668.32825, 397.81647
521520, 0.77551425, 1036.5131, 389.5278, 676.61694, 389.5278
521640, 0.77431935, 1044.8015, 381.2393, 684.90546, 381.2393
521760, 0.7731144, 1053.0905, 372.9504, 693.19434, 372.9504
521880, 0.771901, 1061.3798, 364.66113, 701.4836, 364.66113
522000, 0.77068055, 1069.669, 356.37192, 709.7728, 356.37192
522120, 0.76945174, 1077.9578, 348.0831, 718.06165, 348.0831
522240, 0.8405236, 1069.6683, 356.37253, 709.7722, 356.37253
522360, 0.84174323, 1061.3792, 364.6617, 701.48303, 364.6617
522480, 0.8429522, 1053.0906, 372.95032, 693.19446, 372.95032
522600, 0.8441551, 1044.802, 381.23883, 684.90594, 381.23883
522720, 0.84535307, 1036.513, 389.52786, 676.61694, 389.52786
522840, 0.846545, 1028.2233, 397.81757, 668.3273, 397.81757
522960, 0.8477269, 1019.9338, 406.10706, 660.0378, 406.10706
523080, 0.84889746, 1011.64575, 414.39508, 651.74976, 414.39508
523200, 0.85006756, 1003.35815, 422.68268, 643.46216, 422.68268
523320, 0.85123956, 995.06964, 430.97122, 635.17365, 430.97122
523440, 0.85240555, 986.7807, 439.26016, 626.8847, 439.26016
523560, 0.85356736, 978.4916, 447.5493, 618.5956, 447.5493
523680, 0.854716, 970.2046, 455.83624, 610.3086, 455.83624
523800, 0.85588217, 961.9154, 464.12546, 602.0194, 464.12546
523920, 0.857034, 953.62683, 472.41403, 593.73083, 472.41403
524040, 0.8581935, 945.337, 480.70392, 585.441, 480.70392
524160, 0.85934246, 937.04803, 488.9929, 577.15204, 488.9929
524280, 0.8604932, 928.7596, 497.28137, 568.8636, 497.28137
524400, 0.86164373, 920.47174, 505.56924, 560.57574, 505.56924
524520, 0.86280006, 912.18335, 513.8576, 552.28735, 513.8576
524640, 0.8639495, 903.89636, 522.1446, 544.00037, 522.1446
524760, 0.86511683, 895.6071, 530.43384, 535.7111, 530.43384
524880, 0.86627054, 887.3192, 538.72174, 527.4232, 538.72174
525000, 0.86744034, 879.02966, 547.0113, 519.13367, 547.0113
525120, 0.8686011, 870.7413, 555.2997, 510.84528, 555.2997
